Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
North Carolina,US,2021-01-02 05:22:33,36.49360862,-81.12857041,638,2,0,636,"Alleghany, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.97403241,-80.09953279,1407,26,0,1381,"Anson, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.43296207,-81.49862729,1212,27,0,1185,"Ashe, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.07569796,-81.92308483,1342,15,0,1327,"Avery, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.48531943,-76.84325809,2534,61,0,2473,"Beaufort, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.0688473,-76.96545943,1204,27,0,1177,"Bertie, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.61296243,-78.56180059,1843,24,0,1819,"Bladen, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.070565,-78.22814204,4402,72,0,4330,"Brunswick, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.61113393,-82.53305,9195,159,0,9036,"Buncombe, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.74989637,-81.70755735,6195,75,0,6120,"Burke, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.3877799,-80.55267168,11161,146,0,11015,"Cabarrus, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.95204977,-81.54799522,5842,28,0,5814,"Caldwell, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.33804939,-76.15568396,285,5,0,280,"Camden, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.8932941,-76.54120135,2723,17,0,2706,"Carteret, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.39312665,-79.33353281,1160,9,0,1151,"Caswell, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.66211129,-81.2132617,11101,158,0,10943,"Catawba, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.70394416,-79.25541492,2905,65,0,2840,"Chatham, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.1349263,-84.05970864,1257,15,0,1242,"Cherokee, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.12908077,-76.60118385,821,20,0,801,"Chowan, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.05704275,-83.74353633,368,5,0,363,"Clay, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.33553364,-81.55204486,6675,139,0,6536,"Cleveland, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.26744084,-78.65801424,3629,83,0,3546,"Columbus, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.11833364,-77.08398081,5127,83,0,5044,"Craven, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.04762133,-78.82623165,13900,138,0,13762,"Cumberland, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.36123664,-75.95876401,649,11,0,638,"Currituck, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.66520691,-75.71767334,1024,5,0,1019,"Dare, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.79115496,-80.21256572,8700,85,0,8615,"Davidson, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.93099927,-80.54496571,2112,13,0,2099,"Davie, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.93449805,-77.93140529,4227,67,0,4160,"Duplin, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.03638492,-78.87608331,14811,141,0,14670,"Durham, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.91230639,-77.59436892,3227,81,0,3146,"Edgecombe, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.12859861,-80.25459052,20643,221,0,20422,"Forsyth, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.081519,-78.28708884,3186,37,0,3149,"Franklin, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.29373559,-81.17477045,15513,239,0,15274,"Gaston, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.44667547,-76.69749701,357,12,0,345,"Gates, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.3506925,-83.83369267,395,11,0,384,"Graham, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.30337451,-78.65184241,3570,63,0,3507,"Granville, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.48544173,-77.67578087,1534,27,0,1507,"Greene, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.07959451,-79.78824948,24500,312,0,24188,"Guilford, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.25669272,-77.6556109,2899,49,0,2850,"Halifax, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.36731853,-78.87243571,5958,94,0,5864,"Harnett, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.55269063,-82.98196486,2136,61,0,2075,"Haywood, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.33788927,-82.4766782,5340,89,0,5251,"Henderson, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.3607755,-76.98104134,1349,48,0,1301,"Hertford, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.01888303,-79.23651674,2758,35,0,2723,"Hoke, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.42017674,-76.15180542,326,5,0,321,"Hyde, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.80950511,-80.8743128,9369,101,0,9268,"Iredell, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.28814273,-83.14093385,2259,18,0,2241,"Jackson, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.51745004,-78.36622717,11570,104,0,11466,"Johnston, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.02254606,-77.35870791,407,16,0,391,"Jones, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.47623147,-79.17569362,3510,41,0,3469,"Lee, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.24032589999999,-77.64245615,3239,70,0,3169,"Lenoir, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.48508185,-81.21740317,5378,20,0,5358,"Lincoln, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.14867843,-83.41696617,1400,9,0,1391,"Macon, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.85402722,-82.71346418,797,19,0,778,"Madison, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.84326734,-77.10860251,1328,25,0,1303,"Martin, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.67736232,-82.0482425,3066,38,0,3028,"McDowell, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.24469268,-80.8317671,62454,554,0,61900,"Mecklenburg, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.01059309,-82.1582442,875,6,0,869,"Mitchell, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.33155144,-79.90416657,1920,46,0,1874,"Montgomery, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.30885257,-79.48474178,4871,75,0,4796,"Moore, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.96575634,-77.98422508,6081,120,0,5961,"Nash, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.25758282,-77.87075626,9597,89,0,9508,"New Hanover, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.41736238,-77.39769443,1052,27,0,1025,"Northampton, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.72607366,-77.42908179,8730,66,0,8664,"Onslow, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.06092947,-79.12167935,5046,65,0,4981,"Orange, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.15253315,-76.66559823,528,5,0,523,"Pamlico, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.26723798,-76.25134778,1807,44,0,1763,"Pasquotank, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.52265624,-77.90352133,2737,22,0,2715,"Pender, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.17847453,-76.40603143,533,5,0,528,"Perquimans, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.38989032,-78.97217358,1646,21,0,1625,"Person, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.59535426,-77.37353178,11454,69,0,11385,"Pitt, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.27820615,-82.16812354,720,13,0,707,"Polk, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.71015088,-79.80570339,8048,123,0,7925,"Randolph, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.00417719,-79.74491009,2630,47,0,2583,"Richmond, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.64244496,-79.10250529999998,9840,137,0,9703,"Robeson, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.39593137,-79.77504841,4432,25,0,4407,"Rockingham, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.64003916,-80.52446628,9017,168,0,8849,"Rowan, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.40114178,-81.92112099,4337,95,0,4242,"Rutherford, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.98820368,-78.36914061,4912,61,0,4851,"Sampson, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.8386299,-79.4757978,2522,54,0,2468,"Scotland, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.31647813,-80.25093221,4331,78,0,4253,"Stanly, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.4017975,-80.23893369,2005,26,0,1979,"Stokes, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.41689489,-80.69102283,4430,75,0,4355,"Surry, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.48665845,-83.48748932,692,8,0,684,"Swain, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.20383864,-82.79638423,917,10,0,907,"Transylvania, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.87147226,-76.17055253,169,3,0,166,"Tyrrell, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,,,82,0,0,82,"Unassigned, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,34.98960527,-80.52955873,12505,98,0,12407,"Union, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.36880673,-78.40670845,2679,68,0,2611,"Vance, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.78879266,-78.65249174,44059,344,0,43715,"Wake, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.39728256,-78.10652228,1093,9,0,1084,"Warren, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.83810081,-76.57299037,444,10,0,434,"Washington, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.23103603,-81.70033724,2605,16,0,2589,"Watauga, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.36438125,-78.00027268,7422,145,0,7277,"Wayne, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.2084135,-81.16232895,3877,72,0,3805,"Wilkes, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.70625477,-77.917978,5516,103,0,5413,"Wilson, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,36.16222629,-80.66239436,2377,28,0,2349,"Yadkin, North Carolina, US"
North Carolina,US,2021-01-02 05:22:33,35.90079156,-82.31237181,1031,5,0,1026,"Yancey, North Carolina, US"
North Dakota,US,2021-01-02 05:22:33,46.09686891,-102.5285397,190,2,0,188,"Adams, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.93579637,-98.06605978,1243,29,0,1214,"Barnes, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.0683985,-99.35916363,991,16,0,975,"Benson, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.02366884,-103.3762965,49,0,0,49,"Billings, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.79106111,-100.8378166,614,20,0,594,"Bottineau, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.11285362,-103.5203343,307,4,0,303,"Bowman, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.79094471,-102.5182117,200,1,0,199,"Burke, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.97847375,-100.4645214,13680,176,0,13504,"Burleigh, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.93201724,-97.2444719,19929,169,0,19760,"Cass, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.77286211,-98.46685243,408,4,0,404,"Cavalier, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.11017712,-98.5049008,692,32,0,660,"Dickey, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.814938700000006,-103.4873611,137,2,0,135,"Divide, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.35423935,-102.6160468,355,7,0,348,"Dunn, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.71701474,-98.90432337,413,6,0,407,"Eddy, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.28398398,-100.2389766,376,10,0,366,"Emmons, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.4571084,-98.88279923,525,19,0,506,"Foster, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.94022281,-103.8465421,201,0,0,201,"Golden Valley, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.92093639,-97.45450447,9255,66,0,9189,"Grand Forks, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.35821257,-101.6390013,172,7,0,165,"Grant, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.45785838,-98.23850925,303,2,0,301,"Griggs, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.43375068,-102.4632417,269,4,0,265,"Hettinger, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.97830064,-99.77507857,248,8,0,240,"Kidder, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.45681054,-98.53542355,475,16,0,459,"LaMoure, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.45729487,-99.47719806,215,8,0,207,"Logan, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.23104458,-100.6324822,534,19,0,515,"McHenry, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.11182017,-99.44145858,313,7,0,306,"McIntosh, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.74133370000001,-103.395905,1029,11,0,1018,"McKenzie, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.60766714,-101.3182418,1128,27,0,1101,"McLean, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.31213126,-101.8318399,1012,9,0,1003,"Mercer, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.71681782,-101.2822377,4638,90,0,4548,"Morton, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.20197971,-102.3555315,1196,15,0,1181,"Mountrail, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.9226426,-98.19038437,410,11,0,399,"Nelson, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.11530482,-101.3406158,149,2,0,147,"Oliver, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.76623521,-97.5523809,699,10,0,689,"Pembina, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.24977025,-99.96407787,497,21,0,476,"Pierce, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.26886249,-98.72223879,1471,21,0,1450,"Ramsey, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.45621782,-97.65742504,553,12,0,541,"Ransom, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.71982533,-101.6603912,279,12,0,267,"Renville, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.26440649,-96.94852979,1556,15,0,1541,"Richland, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.77245354,-99.84097493,1893,22,0,1871,"Rolette, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.10830372,-97.63217159,408,5,0,403,"Sargent, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.57700669,-100.3426391,97,2,0,95,"Sheridan, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.11323337,-101.0440149,604,10,0,594,"Sioux, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.44737738,-103.4601547,29,0,0,29,"Slope, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.80851182,-102.6576326,4074,47,0,4027,"Stark, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.45611548,-97.72728747,166,2,0,164,"Steele, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,46.97962541,-98.95637318,3143,70,0,3073,"Stutsman, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.68565745,-99.24564265,275,10,0,265,"Towner, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.45367788,-97.16323288,914,17,0,897,"Traill, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,,,0,7,0,0,"Unassigned, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.36876964,-97.72574783,1638,21,0,1617,"Walsh, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.22390169,-101.5436763,8455,174,0,8281,"Ward, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,47.58614526,-99.65904998,401,7,0,394,"Wells, North Dakota, US"
North Dakota,US,2021-01-02 05:22:33,48.34522353,-103.4793387,3962,32,0,3930,"Williams, North Dakota, US"
Northern Mariana Islands,US,2021-01-02 05:22:33,15.0979,145.6739,122,2,0,120,"Northern Mariana Islands, US"
Ohio,US,2021-01-02 05:22:33,38.84541072,-83.4718964,1367,30,0,1337,"Adams, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.77285242,-84.10802343,8308,178,0,8130,"Allen, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.84772277,-82.27280781,2729,71,0,2658,"Ashland, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.70860332,-80.74830218,3829,127,0,3702,"Ashtabula, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.33425634,-82.04278644,3101,25,0,3076,"Athens, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.55998859,-84.22421429999999,3642,66,0,3576,"Auglaize, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.01625942,-80.9924051,3169,101,0,3068,"Belmont, Ohio, US"
Ohio,US,2021-01-02 05:22:33,38.93416837,-83.86788395,2367,33,0,2334,"Brown, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.44012838,-84.57388716,25723,405,0,25318,"Butler, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.5789686,-81.09178213,1127,25,0,1102,"Carroll, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.13923427,-83.76875242,1917,35,0,1882,"Champaign, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.91592258,-83.78498252,8988,208,0,8780,"Clark, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.04847534,-84.15375786,12046,152,0,11894,"Clermont, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.41485808,-83.80852286,2355,45,0,2310,"Clinton, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.76932373,-80.78094576,6147,164,0,5983,"Columbiana, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.30096166,-81.91729018,1703,36,0,1667,"Coshocton, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.85065156,-82.91989099,2616,77,0,2539,"Crawford, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.424119,-81.65918339,70137,1519,0,68618,"Cuyahoga, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.13412966,-84.6194517,4140,96,0,4044,"Darke, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.32398837,-84.49076944,2722,72,0,2650,"Defiance, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.27942393,-83.00457058,11362,83,0,11279,"Delaware, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.36796058,-82.62904521,4912,112,0,4800,"Erie, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.75107189,-82.63088163,10031,130,0,9901,"Fairfield, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.56021306,-83.4562016,1806,29,0,1777,"Fayette, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.96995815,-83.01115755,84050,1059,0,82991,"Franklin, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.60213491,-84.12571393,2744,49,0,2695,"Fulton, Ohio, US"
Ohio,US,2021-01-02 05:22:33,38.82708533,-82.31647569,1668,30,0,1638,"Gallia, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.49952319,-81.17935342,4022,117,0,3905,"Geauga, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.69116283,-83.89032084,9685,168,0,9517,"Greene, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.05026529,-81.49248905,2019,36,0,1983,"Guernsey, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.19673558,-84.54502924,51821,817,0,51004,"Hamilton, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.00250487,-83.66838948,4593,97,0,4496,"Hancock, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.66015414,-83.65929931,1756,46,0,1710,"Hardin, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.29380509,-81.09068544,692,19,0,673,"Harrison, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.3339642,-84.06830637,1791,49,0,1742,"Henry, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.1839264,-83.60331456,2103,41,0,2062,"Highland, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.49537927,-82.47991446,1381,43,0,1338,"Hocking, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.56163713,-81.92635677,1963,80,0,1883,"Holmes, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.14651175,-82.59867951,3389,82,0,3307,"Huron, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.01914254,-82.61818559999998,2138,36,0,2102,"Jackson, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.38614126,-80.76259514,3395,94,0,3301,"Jefferson, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.39830217,-82.42027563,2783,72,0,2711,"Knox, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.69710807,-81.23676539,12756,247,0,12509,"Lake, Ohio, US"
Ohio,US,2021-01-02 05:22:33,38.59743452,-82.53466552,3517,61,0,3456,"Lawrence, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.09136236,-82.48185785,10528,151,0,10377,"Licking, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.38996525,-83.76784341,2385,44,0,2341,"Logan, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.29553751,-82.15083537,14786,320,0,14466,"Lorain, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.62101218,-83.65468618,25805,595,0,25210,"Lucas, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.89381073,-83.40178317,2926,46,0,2880,"Madison, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.01631101,-80.77287029,14800,480,0,14320,"Mahoning, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.58610662,-83.15736305,6733,112,0,6621,"Marion, Ohio, US"
Ohio,US,2021-01-02 05:22:33,41.11770589,-81.89986209999998,9312,186,0,9126,"Medina, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.09224872,-82.0305041,844,22,0,822,"Meigs, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.54043046,-84.62912742,3911,78,0,3833,"Mercer, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.0543329,-84.22871271,7580,133,0,7447,"Miami, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.72984936,-81.08464734,735,28,0,707,"Monroe, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.75394919,-84.29050975,35615,712,0,34903,"Montgomery, Ohio, US"
Ohio,US,2021-01-02 05:22:33,39.62081738,-81.85308173,644,14,0,630,"Morgan, Ohio, US"
Ohio,US,2021-01-02 05:22:33,40.52363560000001,-82.7892599,1834,26,0,1808,"Morrow, Ohio, US"
